ts,kind,action,strike,expiry,contracts,price_per_share,spot,iv,delta,slippage,commission,pnl,leaps_id,short_id,reason,cash_after
2021-06-03 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,342.1907975158691,2021-07-05 00:00:00-04:00,1,3.3197995740207062,329.87,0.20204801025390626,0.28,0.0,1.0,0.0,L0001,S0027,PMCC_OPEN_BULL_STRONG,6599.104366032929
2021-06-03 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,342.1907975158691,2021-07-05 00:00:00-04:00,1,3.3197995740207062,329.87,0.20204801025390626,0.28,0.0,1.0,0.0,L0004,S0028,PMCC_OPEN_BULL_STRONG,6930.0843234349995
2021-06-04 00:00:00,SMH_SPREAD,CLOSE,115.0,2021-06-11,2,0.573919,122.001220703125,0.428117,,0.0,2.6,181.938821,,,SMH_PROFIT_TAKE,7112.0231445092595
2021-06-04 00:00:00,SMH_SPREAD,SELL_TO_OPEN,116.0,2021-06-18,2,1.589588,122.001220703125,0.42327,0.25,0.0,2.6,0.0,,,SMH_ENTRY,7109.423144509259
2021-06-09 10:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,342.1907975158691,2021-07-05 00:00:00-04:00,1,5.19116333396525,337.61,0.2003679931640625,0.4109855188347747,0.0,1.0,-188.13637599445434,L0001,S0027,PMCC_STRIKE_GAP,6589.306811112734
2021-06-09 10:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,342.1907975158691,2021-07-05 00:00:00-04:00,1,5.19116333396525,337.61,0.2003679931640625,0.4109855188347747,0.0,1.0,-188.13637599445434,L0004,S0028,PMCC_STRIKE_GAP,6069.190477716209
2021-06-09 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,349.31088217163085,2021-07-11 00:00:00-04:00,1,3.362637330537126,336.84,0.2003679931640625,0.28,0.0,1.0,0.0,L0001,S0029,PMCC_OPEN_BULL_STRONG,6404.454210769922
2021-06-09 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,349.31088217163085,2021-07-11 00:00:00-04:00,1,3.362637330537126,336.84,0.2003679931640625,0.28,0.0,1.0,0.0,L0004,S0030,PMCC_OPEN_BULL_STRONG,6739.717943823634
2021-06-10 00:00:00,SMH_SPREAD,CLOSE,116.0,2021-06-18,2,0.296876,121.57429504394531,0.278167,,0.0,2.6,253.342283,,,SMH_PROFIT_TAKE,6993.060226926547
2021-06-10 00:00:00,SMH_SPREAD,SELL_TO_OPEN,117.5,2021-06-24,2,0.974899,121.57429504394531,0.274263,0.25,0.0,2.6,0.0,,,SMH_ENTRY,6990.460226926547
2021-06-14 00:00:00,SMH_SPREAD,CLOSE,117.5,2021-06-24,2,0.246779,123.65067291259766,0.249886,,0.0,2.6,140.424037,,,SMH_PROFIT_TAKE,7130.884263807684
2021-06-14 15:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,349.31088217163085,2021-07-11 00:00:00-04:00,1,4.765701820661718,344.49,0.18356799316406253,0.4000693323792674,0.0,1.0,-141.3064490124592,L0001,S0029,PMCC_STRIKE_GAP,6653.314081741512
2021-06-14 15:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,349.31088217163085,2021-07-11 00:00:00-04:00,1,4.765701820661718,344.49,0.18356799316406253,0.4000693323792674,0.0,1.0,-141.3064490124592,L0004,S0030,PMCC_STRIKE_GAP,6175.743899675341
2021-06-14 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,356.1079168395996,2021-07-16 00:00:00-04:00,1,3.1585102252508364,344.49,0.18356799316406253,0.28,0.0,1.0,0.0,L0001,S0031,PMCC_OPEN_BULL_STRONG,6490.594922200425
2021-06-14 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,356.1079168395996,2021-07-16 00:00:00-04:00,1,3.1585102252508364,344.49,0.18356799316406253,0.28,0.0,1.0,0.0,L0004,S0032,PMCC_OPEN_BULL_STRONG,6805.4459447255085
2021-06-14 00:00:00,SMH_SPREAD,SELL_TO_OPEN,120.0,2021-06-28,2,0.891071,123.65067291259766,0.244165,0.25,0.0,2.6,0.0,,,SMH_ENTRY,6802.845944725508
2021-06-18 00:00:00,SMH_SPREAD,CLOSE,120.0,2021-06-28,2,1.964934,119.79385375976562,0.243588,,0.0,2.6,-219.972559,,,SMH_LOSS_LIMIT,6582.873386125331
2021-06-18 00:00:00,SMH_SPREAD,SELL_TO_OPEN,116.0,2021-07-02,2,0.860578,119.79385375976562,0.252845,0.25,0.0,2.6,0.0,,,SMH_ENTRY,6580.273386125331
